10002003004000000,戏剧,xiju,4,0,6
10002003005000000,诗歌,shige,4,0,6
10002003006000000,散文,sanwen,4,0,6
10002003007000000,文艺理论,wenyililun,4,0,6
10002004000000000,语言,yuyan,3,0,6
10002005000000000,艺术收藏,yishushoucang,3,1,6
10002005001000000,美术,meishu,4,0,6
10002005002000000,书法,shufa,4,0,6
10002005003000000,摄影,sheying,4,0,6
10002005004000000,集邮,jiyou,4,0,6
10002005005000000,音乐,yinle,4,0,6
10002005006000000,收藏,shoucang,4,0,6
10002006000000000,新闻出版,xinwenchuban,3,1,6
10002006001000000,广播影视娱乐,guangboyingshiyule,4,0,6
10002006002000000,新闻出版,xinwenchuban,4,0,6
10002006003000000,广告传媒,guanggaochuanmei,4,0,6
10002006004000000,图书馆,tushuguan,4,0,6
10002007000000000,教育少儿,jiaoyushaoer,3,1,6
10002007001000000,婴儿育儿,yingeryuer,4,0,6
10002007002000000,中学生读物,zhongxueshengduwu,4,0,6
10002007003000000,大学教育,daxuejiaoyu,4,0,6
10002007004000000,成人教育,chengrenjiaoyu,4,0,6
10002007005000000,外语教育,waiyujiaoyu,4,0,6
10002007006000000,小学生读物,xiaoxueshengduwu,4,0,6
10002007007000000,教学理论,jiaoxuelilun,4,0,6
10002008000000000,生活时尚,shishang,3,1,6
10002008001000000,妇女家庭,funvjiating,4,0,6
10002008002000000,生活情感,shenghuoqinggan,4,0,6
10002008003000000,消费时尚,xiaofeishishang,4,0,6
10002008004000000,健康医药,jiankangyiyao,4,0,6
10002008005000000,旅游地理,lvyoudili,4,0,6
10002008006000000,动漫游戏,dongmanyouxi,4,0,6
10002008007000000,老年,laonian,4,0,6
10002008008000000,食品烹饪,shipinpengren,4,0,6
10002008009000000,体育运动,tiyuyundong,4,0,6
10002008010000000,花卉园艺,huahuiyuanyi,4,0,6
10002008011000000,宠物,chongwu,4,0,6
10002009000000000,经济、管理,jingjiguanli,3,1,6
10002009001000000,经济管理,jingjiguanli,4,0,6
10002009002000000,财经,caijing,4,0,6
10002009003000000,金融理财,jinronglicai,4,0,6
10002009004000000,会计,huiji,4,0,6
10002009005000000,税务,shuiwu,4,0,6
10002009006000000,审计,shenji,4,0,6
10002009007000000,劳动人事,laodongrenshi,4,0,6
10002010000000000,时政社会,shizheng,3,1,6
10002010001000000,时政新闻,shizhengxinwen,4,0,6
10002010002000000,军事兵器,junshibingqi,4,0,6
10002010003000000,法制治安,fazhizhian,4,0,6
10002010004000000,社科总论,shekezonglun,4,0,6
10002010005000000,政治,zhengzhi,4,0,6
10002010006000000,公关,gongguan,4,0,6
10002010007000000,民族侨务,minzuqiaowu,4,0,6
10002010008000000,人口,renkou,4,0,6
10002010009000000,人大政协,rendazhengxie,4,0,6
10002010010000000,宗教,zongjiao,4,0,6
10002010011000000,党建,dangjian,4,0,6
10002010012000000,国际,guoji,4,0,6
10002010013000000,年鉴,nianjian,4,0,6
10002010014000000,其他,qita,4,0,6
10002011000000000,历史,lishi,3,1,6
10002011001000000,文史考古,wenshikaogu,4,0,6
10002011002000000,档案,dangan,4,0,6
10002012000000000,科学技术,kexuejishu,3,1,6
10002012001000000,科普,kepu,4,0,6
10002012002000000,综合报道,zonghebaodao,4,0,6
10002012003000000,数学,shuxue,4,0,6
10002012004000000,化学,huaxue,4,0,6
10002012005000000,天文学,tianwenxue,4,0,6
10002012006000000,地理,dili,4,0,6
10002012007000000,生物科学,shengwukexue,4,0,6
10002012008000000,动物,dongwu,4,0,6
10002012009000000,植物,zhiwu,4,0,6
10002012010000000,海洋,haiyang,4,0,6
10002012011000000,物理,wuli,4,0,6
10002012012000000,系统工程,xitonggongcheng,4,0,6
10002012013000000,实用科技,shiyongkeji,4,0,6
10002012014000000,气象,qixiang,4,0,6
10002012015000000,测绘,cehui,4,0,6
10002012016000000,环境,huanjing,4,0,6
10002012017000000,地质,dizhi,4,0,6
10002012018000000,军事科技,junshikeji,4,0,6
10002012019000000,农业林业,nongyelinye,4,0,6
10002012020000000,医学药学,yixueyaoxue,4,0,6
10002012021000000,其他,qita,4,0,6
10002013000000000,行业杂志,xingyezazhi,3,1,6
10002013001000000,电脑电子,diannaodianzi,4,0,6
10002013002000000,IT数码,itshuma,4,0,6
10002013003000000,机械设备,jixieshebei,4,0,6
10002013004000000,汽车,qiche,4,0,6
10002013005000000,交通,jiaotong,4,0,6
10002013006000000,铁道,tiedao,4,0,6
10002013007000000,邮电,youdian,4,0,6
10002013008000000,航天,hangtian,4,0,6
10002013009000000,航空,hangkong,4,0,6
10002013010000000,石油化工,shiyouhuagong,4,0,6
10002013011000000,水电,shuidian,4,0,6
10002013012000000,冶金,yejin,4,0,6
10002013013000000,建筑,jianzhu,4,0,6
10002013014000000,轻工,qinggong,4,0,6
10002013015000000,标准,biaozhun,4,0,6
10002013016000000,计量,jiliang,4,0,6
10002013017000000,矿产,kuangchan,4,0,6
10002013018000000,能源,nengyuan,4,0,6
10002013019000000,其他,qita,4,0,6
10002014000000000,高校学报,gaoxiaoxuebao,3,1,6
10002014001000000,社科,sheke,4,0,6
10002014002000000,自然科学,zirankexue,4,0,6
10002014003000000,工学,gongxue,4,0,6
10002014004000000,农学,nongxue,4,0,6
10002014005000000,医学,yixue,4,0,6
10002014006000000,外语,waiyu,4,0,6
10002014007000000,师范教育,shifanjiaoyu,4,0,6
10002014008000000,财经,caijing,4,0,6
10002014009000000,商业,shangye,4,0,6
10002014010000000,民族,minzu,4,0,6
10002014011000000,其他,qita,4,0,6
10002015000000000,少数民族杂志,shaoshuminzu,3,1,6
10002015001000000,维文,weiwen,4,0,6
10002015002000000,蒙文,mengwen,4,0,6
10002015003000000,藏文,cangwen,4,0,6
10002015004000000,朝鲜文,chaoxianwen,4,0,6
10002015005000000,哈萨克文,hasakewen,4,0,6
10002015006000000,其他,qita,4,0,6
10003000000000000,新期刊,xinqikan,2,1,6
10003001000000000,创刊号,chuangkanhao,3,0,6
10003002000000000,文摘综合,wenzhai,3,1,6
10003002001000000,文摘,wenzhai,4,0,6
10003002002000000,综合,zonghe,4,0,6
10003003000000000,文学小说,wenxue,3,1,6
10003003001000000,文学,wenxue,4,0,6
10003003002000000,故事,gushi,4,0,6
10003003003000000,小说,xiaoshuo,4,0,6
10003003004000000,戏剧,xiju,4,0,6
10003003005000000,诗歌,shige,4,0,6
10003003006000000,散文,sanwen,4,0,6
10003003007000000,文艺理论,wenyililun,4,0,6
10003004000000000,语言,yuyan,3,0,6
10003005000000000,艺术收藏,yishushoucang,3,1,6
10003005001000000,美术,meishu,4,0,6
10003005002000000,书法,shufa,4,0,6
10003005003000000,摄影,sheying,4,0,6
10003005004000000,集邮,jiyou,4,0,6
10003005005000000,音乐,yinle,4,0,6
10003005006000000,收藏,shoucang,4,0,6
10003006000000000,新闻出版,xinwenchuban,3,1,6
10003006001000000,广播影视娱乐,guangboyingshiyule,4,0,6
10003006002000000,新闻出版,xinwenchuban,4,0,6
10003006003000000,广告传媒,guanggaochuanmei,4,0,6
10003006004000000,图书馆,tushuguan,4,0,6
10003007000000000,教育少儿,jiaoyushaoer,3,1,6
10003007001000000,婴儿育儿,yingeryuer,4,0,6
10003007002000000,中学生读物,zhongxueshengduwu,4,0,6
10003007003000000,大学教育,daxuejiaoyu,4,0,6
10003007004000000,成人教育,chengrenjiaoyu,4,0,6
10003007005000000,外语教育,waiyujiaoyu,4,0,6
10003007006000000,小学生读物,xiaoxueshengduwu,4,0,6
10003007007000000,教学理论,jiaoxuelilun,4,0,6
10003008000000000,生活时尚,shishang,3,1,6
10003008001000000,妇女家庭,funvjiating,4,0,6
10003008002000000,生活情感,shenghuoqinggan,4,0,6
10003008003000000,消费时尚,xiaofeishishang,4,0,6
10003008004000000,健康医药,jiankangyiyao,4,0,6
